record_id,line,product_variant,unit_id,date,defect_found,defect_type
D003177,Line A,Pro,LineA-PRO-00927,2026-04-18,FALSE,
D003235,Line A,Pro,LineA-PRO-00985,2026-04-18,FALSE,
D003271,Line A,Pro,LineA-PRO-01021,2026-04-18,TRUE,battery_swell
D003297,Line A,Pro,LineA-PRO-01047,2026-04-18,TRUE,screen_dead_pixel
D003392,Line A,Pro,LineA-PRO-01142,2026-04-18,FALSE,
D003469,Line A,Pro,LineA-PRO-01219,2026-04-18,FALSE,
D003522,Line A,Pro,LineA-PRO-01272,2026-04-18,FALSE,
D003719,Line A,Pro,LineA-PRO-01469,2026-04-18,FALSE,
D003738,Line A,Pro,LineA-PRO-01488,2026-04-18,FALSE,
D003845,Line A,Pro,LineA-PRO-01595,2026-04-18,FALSE,
D003866,Line A,Pro,LineA-PRO-01616,2026-04-18,FALSE,
D003941,Line A,Pro,LineA-PRO-01691,2026-04-18,FALSE,
D004416,Line A,Pro,LineA-PRO-02166,2026-04-18,FALSE,
D004438,Line A,Pro,LineA-PRO-02188,2026-04-18,FALSE,
D004549,Line A,Pro,LineA-PRO-02299,2026-04-18,FALSE,
D004650,Line A,Pro,LineA-PRO-02400,2026-04-18,FALSE,
D004829,Line A,Pro,LineA-PRO-02579,2026-04-18,TRUE,battery_swell
D004853,Line A,Pro,LineA-PRO-02603,2026-04-18,FALSE,
D005010,Line B,Standard,LineB-STA-00010,2026-04-18,FALSE,
D005069,Line B,Standard,LineB-STA-00069,2026-04-18,FALSE,
D005165,Line B,Standard,LineB-STA-00165,2026-04-18,FALSE,
D005201,Line B,Standard,LineB-STA-00201,2026-04-18,FALSE,
D005509,Line B,Standard,LineB-STA-00509,2026-04-18,FALSE,
D005540,Line B,Standard,LineB-STA-00540,2026-04-18,FALSE,
D005628,Line B,Standard,LineB-STA-00628,2026-04-18,FALSE,
D005818,Line B,Standard,LineB-STA-00818,2026-04-18,FALSE,
D005877,Line B,Standard,LineB-STA-00877,2026-04-18,FALSE,
D005944,Line B,Standard,LineB-STA-00944,2026-04-18,FALSE,
D005993,Line B,Standard,LineB-STA-00993,2026-04-18,FALSE,
D006021,Line B,Standard,LineB-STA-01021,2026-04-18,FALSE,
D006347,Line B,Standard,LineB-STA-01347,2026-04-18,FALSE,
D006467,Line B,Standard,LineB-STA-01467,2026-04-18,FALSE,
D006725,Line B,Standard,LineB-STA-01725,2026-04-18,FALSE,
D006780,Line B,Standard,LineB-STA-01780,2026-04-18,FALSE,
D006804,Line B,Standard,LineB-STA-01804,2026-04-18,FALSE,
D006825,Line B,Standard,LineB-STA-01825,2026-04-18,TRUE,cosmetic_scratch
D006932,Line B,Standard,LineB-STA-01932,2026-04-18,FALSE,
D007003,Line B,Standard,LineB-STA-02003,2026-04-18,FALSE,
D007060,Line B,Standard,LineB-STA-02060,2026-04-18,FALSE,
D007227,Line B,Standard,LineB-STA-02227,2026-04-18,TRUE,connector_seating
D007240,Line B,Standard,LineB-STA-02240,2026-04-18,FALSE,
D007257,Line B,Standard,LineB-STA-02257,2026-04-18,FALSE,
D007471,Line B,Standard,LineB-STA-02471,2026-04-18,FALSE,
D007528,Line B,Standard,LineB-STA-02528,2026-04-18,FALSE,
D007582,Line B,Standard,LineB-STA-02582,2026-04-18,FALSE,
D007760,Line B,Standard,LineB-STA-02760,2026-04-18,FALSE,
D008064,Line B,Standard,LineB-STA-03064,2026-04-18,FALSE,
D008203,Line B,Standard,LineB-STA-03203,2026-04-18,FALSE,
D008319,Line B,Standard,LineB-STA-03319,2026-04-18,FALSE,
D008442,Line B,Standard,LineB-STA-03442,2026-04-18,FALSE,
D008668,Line B,Standard,LineB-STA-03668,2026-04-18,FALSE,
D008716,Line B,Standard,LineB-STA-03716,2026-04-18,FALSE,
D008958,Line B,Standard,LineB-STA-03958,2026-04-18,FALSE,
D008977,Line B,Standard,LineB-STA-03977,2026-04-18,FALSE,
D009178,Line B,Standard,LineB-STA-04178,2026-04-18,TRUE,component_misalignment
D009212,Line B,Standard,LineB-STA-04212,2026-04-18,FALSE,
D009238,Line B,Standard,LineB-STA-04238,2026-04-18,FALSE,
D009258,Line B,Pro,LineB-PRO-00008,2026-04-18,FALSE,
D009339,Line B,Pro,LineB-PRO-00089,2026-04-18,FALSE,
D009356,Line B,Pro,LineB-PRO-00106,2026-04-18,FALSE,
D009568,Line B,Pro,LineB-PRO-00318,2026-04-18,FALSE,
D009574,Line B,Pro,LineB-PRO-00324,2026-04-18,TRUE,screen_dead_pixel
D009593,Line B,Pro,LineB-PRO-00343,2026-04-18,FALSE,
D009613,Line B,Pro,LineB-PRO-00363,2026-04-18,FALSE,
D009651,Line B,Pro,LineB-PRO-00401,2026-04-18,FALSE,
D009700,Line B,Pro,LineB-PRO-00450,2026-04-18,FALSE,
D009736,Line B,Pro,LineB-PRO-00486,2026-04-18,FALSE,
D009816,Line B,Pro,LineB-PRO-00566,2026-04-18,FALSE,
D009903,Line B,Pro,LineB-PRO-00653,2026-04-18,FALSE,
D009916,Line B,Pro,LineB-PRO-00666,2026-04-18,FALSE,
D009993,Line B,Pro,LineB-PRO-00743,2026-04-18,FALSE,
D000035,Line A,Standard,LineA-STA-00035,2026-04-19,FALSE,
D000052,Line A,Standard,LineA-STA-00052,2026-04-19,FALSE,
D000122,Line A,Standard,LineA-STA-00122,2026-04-19,FALSE,
D000182,Line A,Standard,LineA-STA-00182,2026-04-19,FALSE,
D000252,Line A,Standard,LineA-STA-00252,2026-04-19,FALSE,
D000546,Line A,Standard,LineA-STA-00546,2026-04-19,FALSE,
D000581,Line A,Standard,LineA-STA-00581,2026-04-19,FALSE,
D000654,Line A,Standard,LineA-STA-00654,2026-04-19,FALSE,
D000794,Line A,Standard,LineA-STA-00794,2026-04-19,FALSE,
D000892,Line A,Standard,LineA-STA-00892,2026-04-19,FALSE,
D001032,Line A,Standard,LineA-STA-01032,2026-04-19,FALSE,
D001131,Line A,Standard,LineA-STA-01131,2026-04-19,FALSE,
D001253,Line A,Standard,LineA-STA-01253,2026-04-19,FALSE,
D001259,Line A,Standard,LineA-STA-01259,2026-04-19,FALSE,
D001616,Line A,Standard,LineA-STA-01616,2026-04-19,FALSE,
D001681,Line A,Standard,LineA-STA-01681,2026-04-19,FALSE,
D001819,Line A,Standard,LineA-STA-01819,2026-04-19,FALSE,
D001846,Line A,Standard,LineA-STA-01846,2026-04-19,FALSE,
D001849,Line A,Standard,LineA-STA-01849,2026-04-19,FALSE,
D001900,Line A,Standard,LineA-STA-01900,2026-04-19,TRUE,housing_crack
D002062,Line A,Standard,LineA-STA-02062,2026-04-19,FALSE,
D002077,Line A,Standard,LineA-STA-02077,2026-04-19,FALSE,
D002099,Line A,Standard,LineA-STA-02099,2026-04-19,FALSE,
D002122,Line A,Standard,LineA-STA-02122,2026-04-19,TRUE,label_misprint
D002281,Line A,Pro,LineA-PRO-00031,2026-04-19,FALSE,
D002324,Line A,Pro,LineA-PRO-00074,2026-04-19,FALSE,
D002430,Line A,Pro,LineA-PRO-00180,2026-04-19,FALSE,
D002536,Line A,Pro,LineA-PRO-00286,2026-04-19,FALSE,
D002646,Line A,Pro,LineA-PRO-00396,2026-04-19,FALSE,
D002807,Line A,Pro,LineA-PRO-00557,2026-04-19,FALSE,
D002993,Line A,Pro,LineA-PRO-00743,2026-04-19,FALSE,
D003069,Line A,Pro,LineA-PRO-00819,2026-04-19,FALSE,
D003090,Line A,Pro,LineA-PRO-00840,2026-04-19,FALSE,
D003135,Line A,Pro,LineA-PRO-00885,2026-04-19,FALSE,
D003159,Line A,Pro,LineA-PRO-00909,2026-04-19,FALSE,
D003231,Line A,Pro,LineA-PRO-00981,2026-04-19,FALSE,
D003269,Line A,Pro,LineA-PRO-01019,2026-04-19,FALSE,
D003345,Line A,Pro,LineA-PRO-01095,2026-04-19,FALSE,
D003428,Line A,Pro,LineA-PRO-01178,2026-04-19,FALSE,
D003460,Line A,Pro,LineA-PRO-01210,2026-04-19,FALSE,
D003682,Line A,Pro,LineA-PRO-01432,2026-04-19,FALSE,
D003760,Line A,Pro,LineA-PRO-01510,2026-04-19,FALSE,
D003782,Line A,Pro,LineA-PRO-01532,2026-04-19,FALSE,
D003925,Line A,Pro,LineA-PRO-01675,2026-04-19,FALSE,
D003991,Line A,Pro,LineA-PRO-01741,2026-04-19,FALSE,
D004038,Line A,Pro,LineA-PRO-01788,2026-04-19,FALSE,
D004252,Line A,Pro,LineA-PRO-02002,2026-04-19,FALSE,
D004262,Line A,Pro,LineA-PRO-02012,2026-04-19,FALSE,
D004447,Line A,Pro,LineA-PRO-02197,2026-04-19,FALSE,
D004480,Line A,Pro,LineA-PRO-02230,2026-04-19,TRUE,capacitor_leak
D004561,Line A,Pro,LineA-PRO-02311,2026-04-19,FALSE,
D004590,Line A,Pro,LineA-PRO-02340,2026-04-19,FALSE,
D004626,Line A,Pro,LineA-PRO-02376,2026-04-19,FALSE,
D004627,Line A,Pro,LineA-PRO-02377,2026-04-19,FALSE,
D004731,Line A,Pro,LineA-PRO-02481,2026-04-19,FALSE,
D004749,Line A,Pro,LineA-PRO-02499,2026-04-19,FALSE,
D004793,Line A,Pro,LineA-PRO-02543,2026-04-19,FALSE,
D005021,Line B,Standard,LineB-STA-00021,2026-04-19,FALSE,
D005105,Line B,Standard,LineB-STA-00105,2026-04-19,FALSE,
D005132,Line B,Standard,LineB-STA-00132,2026-04-19,FALSE,
D005440,Line B,Standard,LineB-STA-00440,2026-04-19,FALSE,
D005451,Line B,Standard,LineB-STA-00451,2026-04-19,FALSE,
D005527,Line B,Standard,LineB-STA-00527,2026-04-19,FALSE,
D005620,Line B,Standard,LineB-STA-00620,2026-04-19,FALSE,
D005621,Line B,Standard,LineB-STA-00621,2026-04-19,FALSE,
D005656,Line B,Standard,LineB-STA-00656,2026-04-19,FALSE,
D005764,Line B,Standard,LineB-STA-00764,2026-04-19,FALSE,
D005951,Line B,Standard,LineB-STA-00951,2026-04-19,FALSE,
D005958,Line B,Standard,LineB-STA-00958,2026-04-19,FALSE,
D006142,Line B,Standard,LineB-STA-01142,2026-04-19,FALSE,
D006160,Line B,Standard,LineB-STA-01160,2026-04-19,FALSE,
D006435,Line B,Standard,LineB-STA-01435,2026-04-19,FALSE,
D006444,Line B,Standard,LineB-STA-01444,2026-04-19,FALSE,
D006468,Line B,Standard,LineB-STA-01468,2026-04-19,FALSE,
D006489,Line B,Standard,LineB-STA-01489,2026-04-19,FALSE,
D006500,Line B,Standard,LineB-STA-01500,2026-04-19,FALSE,
D006709,Line B,Standard,LineB-STA-01709,2026-04-19,FALSE,
D006905,Line B,Standard,LineB-STA-01905,2026-04-19,FALSE,
D006995,Line B,Standard,LineB-STA-01995,2026-04-19,FALSE,
D007040,Line B,Standard,LineB-STA-02040,2026-04-19,FALSE,
D007084,Line B,Standard,LineB-STA-02084,2026-04-19,FALSE,
D007111,Line B,Standard,LineB-STA-02111,2026-04-19,FALSE,
D007120,Line B,Standard,LineB-STA-02120,2026-04-19,FALSE,
D007184,Line B,Standard,LineB-STA-02184,2026-04-19,FALSE,
D007241,Line B,Standard,LineB-STA-02241,2026-04-19,FALSE,
D007265,Line B,Standard,LineB-STA-02265,2026-04-19,FALSE,
D007466,Line B,Standard,LineB-STA-02466,2026-04-19,FALSE,
D007495,Line B,Standard,LineB-STA-02495,2026-04-19,FALSE,
D007569,Line B,Standard,LineB-STA-02569,2026-04-19,FALSE,
D007597,Line B,Standard,LineB-STA-02597,2026-04-19,FALSE,
D007733,Line B,Standard,LineB-STA-02733,2026-04-19,FALSE,
D007844,Line B,Standard,LineB-STA-02844,2026-04-19,FALSE,
D007928,Line B,Standard,LineB-STA-02928,2026-04-19,TRUE,screen_dead_pixel
D007970,Line B,Standard,LineB-STA-02970,2026-04-19,FALSE,
D007986,Line B,Standard,LineB-STA-02986,2026-04-19,FALSE,
D008029,Line B,Standard,LineB-STA-03029,2026-04-19,FALSE,
D008040,Line B,Standard,LineB-STA-03040,2026-04-19,FALSE,
D008082,Line B,Standard,LineB-STA-03082,2026-04-19,TRUE,screen_dead_pixel
D008357,Line B,Standard,LineB-STA-03357,2026-04-19,FALSE,
D008438,Line B,Standard,LineB-STA-03438,2026-04-19,FALSE,
D008488,Line B,Standard,LineB-STA-03488,2026-04-19,FALSE,
D008552,Line B,Standard,LineB-STA-03552,2026-04-19,FALSE,
D008565,Line B,Standard,LineB-STA-03565,2026-04-19,FALSE,
D008578,Line B,Standard,LineB-STA-03578,2026-04-19,FALSE,
D008604,Line B,Standard,LineB-STA-03604,2026-04-19,FALSE,
D008614,Line B,Standard,LineB-STA-03614,2026-04-19,FALSE,
D008642,Line B,Standard,LineB-STA-03642,2026-04-19,FALSE,
D008857,Line B,Standard,LineB-STA-03857,2026-04-19,FALSE,
D008935,Line B,Standard,LineB-STA-03935,2026-04-19,FALSE,
D008947,Line B,Standard,LineB-STA-03947,2026-04-19,FALSE,
D008970,Line B,Standard,LineB-STA-03970,2026-04-19,FALSE,
D009025,Line B,Standard,LineB-STA-04025,2026-04-19,FALSE,
D009236,Line B,Standard,LineB-STA-04236,2026-04-19,FALSE,
D009297,Line B,Pro,LineB-PRO-00047,2026-04-19,FALSE,
D009354,Line B,Pro,LineB-PRO-00104,2026-04-19,FALSE,
D009378,Line B,Pro,LineB-PRO-00128,2026-04-19,FALSE,
D009519,Line B,Pro,LineB-PRO-00269,2026-04-19,FALSE,
D009751,Line B,Pro,LineB-PRO-00501,2026-04-19,FALSE,
D009752,Line B,Pro,LineB-PRO-00502,2026-04-19,FALSE,
D009767,Line B,Pro,LineB-PRO-00517,2026-04-19,FALSE,
D009793,Line B,Pro,LineB-PRO-00543,2026-04-19,FALSE,
D009824,Line B,Pro,LineB-PRO-00574,2026-04-19,FALSE,
D000136,Line A,Standard,LineA-STA-00136,2026-04-20,FALSE,
D000194,Line A,Standard,LineA-STA-00194,2026-04-20,FALSE,
D000425,Line A,Standard,LineA-STA-00425,2026-04-20,FALSE,
D000506,Line A,Standard,LineA-STA-00506,2026-04-20,FALSE,
D000572,Line A,Standard,LineA-STA-00572,2026-04-20,FALSE,
D000662,Line A,Standard,LineA-STA-00662,2026-04-20,FALSE,
D000701,Line A,Standard,LineA-STA-00701,2026-04-20,FALSE,
D000735,Line A,Standard,LineA-STA-00735,2026-04-20,FALSE,
D000844,Line A,Standard,LineA-STA-00844,2026-04-20,FALSE,
D000968,Line A,Standard,LineA-STA-00968,2026-04-20,FALSE,
D001023,Line A,Standard,LineA-STA-01023,2026-04-20,FALSE,
D001383,Line A,Standard,LineA-STA-01383,2026-04-20,FALSE,
D001465,Line A,Standard,LineA-STA-01465,2026-04-20,FALSE,
D001472,Line A,Standard,LineA-STA-01472,2026-04-20,FALSE,
D001594,Line A,Standard,LineA-STA-01594,2026-04-20,FALSE,
D001655,Line A,Standard,LineA-STA-01655,2026-04-20,FALSE,
D001744,Line A,Standard,LineA-STA-01744,2026-04-20,FALSE,
D001988,Line A,Standard,LineA-STA-01988,2026-04-20,FALSE,
D002032,Line A,Standard,LineA-STA-02032,2026-04-20,FALSE,
D002098,Line A,Standard,LineA-STA-02098,2026-04-20,FALSE,
D002273,Line A,Pro,LineA-PRO-00023,2026-04-20,FALSE,
D002388,Line A,Pro,LineA-PRO-00138,2026-04-20,FALSE,
D002554,Line A,Pro,LineA-PRO-00304,2026-04-20,FALSE,
D002562,Line A,Pro,LineA-PRO-00312,2026-04-20,FALSE,
D002757,Line A,Pro,LineA-PRO-00507,2026-04-20,FALSE,
D002858,Line A,Pro,LineA-PRO-00608,2026-04-20,FALSE,
D002995,Line A,Pro,LineA-PRO-00745,2026-04-20,FALSE,
D003051,Line A,Pro,LineA-PRO-00801,2026-04-20,FALSE,
D003080,Line A,Pro,LineA-PRO-00830,2026-04-20,FALSE,
D003192,Line A,Pro,LineA-PRO-00942,2026-04-20,FALSE,
D003279,Line A,Pro,LineA-PRO-01029,2026-04-20,FALSE,
D003482,Line A,Pro,LineA-PRO-01232,2026-04-20,FALSE,
D003684,Line A,Pro,LineA-PRO-01434,2026-04-20,FALSE,
D003705,Line A,Pro,LineA-PRO-01455,2026-04-20,FALSE,
D004011,Line A,Pro,LineA-PRO-01761,2026-04-20,FALSE,
D004018,Line A,Pro,LineA-PRO-01768,2026-04-20,FALSE,
D004072,Line A,Pro,LineA-PRO-01822,2026-04-20,FALSE,
D004152,Line A,Pro,LineA-PRO-01902,2026-04-20,TRUE,screen_dead_pixel
D004164,Line A,Pro,LineA-PRO-01914,2026-04-20,FALSE,
D004268,Line A,Pro,LineA-PRO-02018,2026-04-20,TRUE,screen_dead_pixel
D004386,Line A,Pro,LineA-PRO-02136,2026-04-20,FALSE,
D004412,Line A,Pro,LineA-PRO-02162,2026-04-20,FALSE,
D004434,Line A,Pro,LineA-PRO-02184,2026-04-20,FALSE,
D004462,Line A,Pro,LineA-PRO-02212,2026-04-20,FALSE,
D004657,Line A,Pro,LineA-PRO-02407,2026-04-20,FALSE,
D004735,Line A,Pro,LineA-PRO-02485,2026-04-20,TRUE,connector_seating
D005074,Line B,Standard,LineB-STA-00074,2026-04-20,FALSE,
D005209,Line B,Standard,LineB-STA-00209,2026-04-20,FALSE,
D005386,Line B,Standard,LineB-STA-00386,2026-04-20,FALSE,
D005464,Line B,Standard,LineB-STA-00464,2026-04-20,FALSE,
D005548,Line B,Standard,LineB-STA-00548,2026-04-20,FALSE,
D005592,Line B,Standard,LineB-STA-00592,2026-04-20,FALSE,
D005726,Line B,Standard,LineB-STA-00726,2026-04-20,FALSE,
D005847,Line B,Standard,LineB-STA-00847,2026-04-20,FALSE,
D005969,Line B,Standard,LineB-STA-00969,2026-04-20,FALSE,
D006034,Line B,Standard,LineB-STA-01034,2026-04-20,FALSE,
D006090,Line B,Standard,LineB-STA-01090,2026-04-20,FALSE,
D006244,Line B,Standard,LineB-STA-01244,2026-04-20,FALSE,
D006272,Line B,Standard,LineB-STA-01272,2026-04-20,FALSE,
D006486,Line B,Standard,LineB-STA-01486,2026-04-20,FALSE,
D006513,Line B,Standard,LineB-STA-01513,2026-04-20,FALSE,
D006536,Line B,Standard,LineB-STA-01536,2026-04-20,FALSE,
D006688,Line B,Standard,LineB-STA-01688,2026-04-20,FALSE,
D006784,Line B,Standard,LineB-STA-01784,2026-04-20,FALSE,
D006785,Line B,Standard,LineB-STA-01785,2026-04-20,FALSE,
D006868,Line B,Standard,LineB-STA-01868,2026-04-20,TRUE,housing_crack
D006890,Line B,Standard,LineB-STA-01890,2026-04-20,FALSE,
D006903,Line B,Standard,LineB-STA-01903,2026-04-20,FALSE,
D007002,Line B,Standard,LineB-STA-02002,2026-04-20,FALSE,
D007018,Line B,Standard,LineB-STA-02018,2026-04-20,FALSE,
D007192,Line B,Standard,LineB-STA-02192,2026-04-20,FALSE,
D007213,Line B,Standard,LineB-STA-02213,2026-04-20,FALSE,
D007262,Line B,Standard,LineB-STA-02262,2026-04-20,FALSE,
D007286,Line B,Standard,LineB-STA-02286,2026-04-20,FALSE,
D007483,Line B,Standard,LineB-STA-02483,2026-04-20,FALSE,
D007691,Line B,Standard,LineB-STA-02691,2026-04-20,FALSE,
D007700,Line B,Standard,LineB-STA-02700,2026-04-20,FALSE,
D007720,Line B,Standard,LineB-STA-02720,2026-04-20,FALSE,
D007843,Line B,Standard,LineB-STA-02843,2026-04-20,FALSE,
D007939,Line B,Standard,LineB-STA-02939,2026-04-20,FALSE,
D007950,Line B,Standard,LineB-STA-02950,2026-04-20,FALSE,
D008024,Line B,Standard,LineB-STA-03024,2026-04-20,FALSE,
D008112,Line B,Standard,LineB-STA-03112,2026-04-20,FALSE,
D008116,Line B,Standard,LineB-STA-03116,2026-04-20,FALSE,
D008140,Line B,Standard,LineB-STA-03140,2026-04-20,FALSE,
D008158,Line B,Standard,LineB-STA-03158,2026-04-20,FALSE,
D008208,Line B,Standard,LineB-STA-03208,2026-04-20,FALSE,
D008297,Line B,Standard,LineB-STA-03297,2026-04-20,FALSE,
D008307,Line B,Standard,LineB-STA-03307,2026-04-20,FALSE,
D008437,Line B,Standard,LineB-STA-03437,2026-04-20,FALSE,
D008451,Line B,Standard,LineB-STA-03451,2026-04-20,FALSE,
D008458,Line B,Standard,LineB-STA-03458,2026-04-20,FALSE,
D008669,Line B,Standard,LineB-STA-03669,2026-04-20,FALSE,
D008691,Line B,Standard,LineB-STA-03691,2026-04-20,FALSE,
D008715,Line B,Standard,LineB-STA-03715,2026-04-20,FALSE,
D008752,Line B,Standard,LineB-STA-03752,2026-04-20,FALSE,
D008883,Line B,Standard,LineB-STA-03883,2026-04-20,FALSE,
D009018,Line B,Standard,LineB-STA-04018,2026-04-20,FALSE,
D009153,Line B,Standard,LineB-STA-04153,2026-04-20,FALSE,
D009290,Line B,Pro,LineB-PRO-00040,2026-04-20,FALSE,
D009301,Line B,Pro,LineB-PRO-00051,2026-04-20,FALSE,
D009487,Line B,Pro,LineB-PRO-00237,2026-04-20,TRUE,cosmetic_scratch
D009597,Line B,Pro,LineB-PRO-00347,2026-04-20,FALSE,
D009853,Line B,Pro,LineB-PRO-00603,2026-04-20,FALSE,
D010002,Line B,Pro,LineB-PRO-00752,2026-04-20,FALSE,
D010020,Line B,Pro,LineB-PRO-00770,2026-04-20,FALSE,
D000027,Line A,Standard,LineA-STA-00027,2026-04-21,FALSE,
D000060,Line A,Standard,LineA-STA-00060,2026-04-21,TRUE,housing_crack
D000064,Line A,Standard,LineA-STA-00064,2026-04-21,FALSE,
D000142,Line A,Standard,LineA-STA-00142,2026-04-21,FALSE,
D000288,Line A,Standard,LineA-STA-00288,2026-04-21,FALSE,
D000333,Line A,Standard,LineA-STA-00333,2026-04-21,FALSE,
D000381,Line A,Standard,LineA-STA-00381,2026-04-21,FALSE,
D000798,Line A,Standard,LineA-STA-00798,2026-04-21,FALSE,
D001062,Line A,Standard,LineA-STA-01062,2026-04-21,FALSE,
D001309,Line A,Standard,LineA-STA-01309,2026-04-21,FALSE,
D001319,Line A,Standard,LineA-STA-01319,2026-04-21,FALSE,
D001503,Line A,Standard,LineA-STA-01503,2026-04-21,FALSE,
D001533,Line A,Standard,LineA-STA-01533,2026-04-21,FALSE,
D001672,Line A,Standard,LineA-STA-01672,2026-04-21,FALSE,
D001793,Line A,Standard,LineA-STA-01793,2026-04-21,FALSE,
D001863,Line A,Standard,LineA-STA-01863,2026-04-21,FALSE,
D001939,Line A,Standard,LineA-STA-01939,2026-04-21,FALSE,
D001952,Line A,Standard,LineA-STA-01952,2026-04-21,FALSE,
D001967,Line A,Standard,LineA-STA-01967,2026-04-21,FALSE,
D002163,Line A,Standard,LineA-STA-02163,2026-04-21,FALSE,
D002204,Line A,Standard,LineA-STA-02204,2026-04-21,FALSE,
D002212,Line A,Standard,LineA-STA-02212,2026-04-21,FALSE,
D002518,Line A,Pro,LineA-PRO-00268,2026-04-21,TRUE,cosmetic_scratch
D002704,Line A,Pro,LineA-PRO-00454,2026-04-21,FALSE,
D002762,Line A,Pro,LineA-PRO-00512,2026-04-21,TRUE,solder_joint
D002776,Line A,Pro,LineA-PRO-00526,2026-04-21,FALSE,
D002835,Line A,Pro,LineA-PRO-00585,2026-04-21,FALSE,
D002890,Line A,Pro,LineA-PRO-00640,2026-04-21,TRUE,screen_dead_pixel
D003043,Line A,Pro,LineA-PRO-00793,2026-04-21,FALSE,
D003052,Line A,Pro,LineA-PRO-00802,2026-04-21,FALSE,
D003073,Line A,Pro,LineA-PRO-00823,2026-04-21,FALSE,
D003153,Line A,Pro,LineA-PRO-00903,2026-04-21,FALSE,
D003228,Line A,Pro,LineA-PRO-00978,2026-04-21,FALSE,
D003237,Line A,Pro,LineA-PRO-00987,2026-04-21,FALSE,
D003277,Line A,Pro,LineA-PRO-01027,2026-04-21,FALSE,
D003350,Line A,Pro,LineA-PRO-01100,2026-04-21,TRUE,battery_swell
D003536,Line A,Pro,LineA-PRO-01286,2026-04-21,FALSE,
D003697,Line A,Pro,LineA-PRO-01447,2026-04-21,FALSE,
D003717,Line A,Pro,LineA-PRO-01467,2026-04-21,FALSE,
D003814,Line A,Pro,LineA-PRO-01564,2026-04-21,FALSE,
D003826,Line A,Pro,LineA-PRO-01576,2026-04-21,FALSE,
D003855,Line A,Pro,LineA-PRO-01605,2026-04-21,FALSE,
D004024,Line A,Pro,LineA-PRO-01774,2026-04-21,FALSE,
D004110,Line A,Pro,LineA-PRO-01860,2026-04-21,FALSE,
D004320,Line A,Pro,LineA-PRO-02070,2026-04-21,FALSE,
D004343,Line A,Pro,LineA-PRO-02093,2026-04-21,FALSE,
D004354,Line A,Pro,LineA-PRO-02104,2026-04-21,FALSE,
D004367,Line A,Pro,LineA-PRO-02117,2026-04-21,FALSE,
D004406,Line A,Pro,LineA-PRO-02156,2026-04-21,FALSE,
D004510,Line A,Pro,LineA-PRO-02260,2026-04-21,FALSE,
D004589,Line A,Pro,LineA-PRO-02339,2026-04-21,FALSE,
D004605,Line A,Pro,LineA-PRO-02355,2026-04-21,FALSE,
D004821,Line A,Pro,LineA-PRO-02571,2026-04-21,FALSE,
D005174,Line B,Standard,LineB-STA-00174,2026-04-21,FALSE,
D005339,Line B,Standard,LineB-STA-00339,2026-04-21,FALSE,
D005344,Line B,Standard,LineB-STA-00344,2026-04-21,FALSE,
D005360,Line B,Standard,LineB-STA-00360,2026-04-21,FALSE,
D005496,Line B,Standard,LineB-STA-00496,2026-04-21,FALSE,
D005566,Line B,Standard,LineB-STA-00566,2026-04-21,FALSE,
D005893,Line B,Standard,LineB-STA-00893,2026-04-21,FALSE,
D005903,Line B,Standard,LineB-STA-00903,2026-04-21,FALSE,
D005935,Line B,Standard,LineB-STA-00935,2026-04-21,FALSE,
D005975,Line B,Standard,LineB-STA-00975,2026-04-21,FALSE,
D006043,Line B,Standard,LineB-STA-01043,2026-04-21,FALSE,
D006300,Line B,Standard,LineB-STA-01300,2026-04-21,FALSE,
D006324,Line B,Standard,LineB-STA-01324,2026-04-21,FALSE,
D006372,Line B,Standard,LineB-STA-01372,2026-04-21,FALSE,
D006399,Line B,Standard,LineB-STA-01399,2026-04-21,FALSE,
D006478,Line B,Standard,LineB-STA-01478,2026-04-21,FALSE,
D006659,Line B,Standard,LineB-STA-01659,2026-04-21,FALSE,
D006690,Line B,Standard,LineB-STA-01690,2026-04-21,FALSE,
D006694,Line B,Standard,LineB-STA-01694,2026-04-21,FALSE,
D006697,Line B,Standard,LineB-STA-01697,2026-04-21,FALSE,
D006752,Line B,Standard,LineB-STA-01752,2026-04-21,FALSE,
D006855,Line B,Standard,LineB-STA-01855,2026-04-21,FALSE,
D006925,Line B,Standard,LineB-STA-01925,2026-04-21,FALSE,
D006955,Line B,Standard,LineB-STA-01955,2026-04-21,FALSE,
D007014,Line B,Standard,LineB-STA-02014,2026-04-21,FALSE,
D007023,Line B,Standard,LineB-STA-02023,2026-04-21,FALSE,
D007048,Line B,Standard,LineB-STA-02048,2026-04-21,FALSE,
D007124,Line B,Standard,LineB-STA-02124,2026-04-21,FALSE,
D007205,Line B,Standard,LineB-STA-02205,2026-04-21,FALSE,
D007243,Line B,Standard,LineB-STA-02243,2026-04-21,FALSE,
D007246,Line B,Standard,LineB-STA-02246,2026-04-21,FALSE,
D007405,Line B,Standard,LineB-STA-02405,2026-04-21,FALSE,
D007440,Line B,Standard,LineB-STA-02440,2026-04-21,FALSE,
D007613,Line B,Standard,LineB-STA-02613,2026-04-21,FALSE,
D007884,Line B,Standard,LineB-STA-02884,2026-04-21,FALSE,
D007969,Line B,Standard,LineB-STA-02969,2026-04-21,FALSE,
D008035,Line B,Standard,LineB-STA-03035,2026-04-21,FALSE,
